OSTbeta,STATH,MAPK10,PLEKHG5,ERO1L,ZNF711,ZNF385,OR52E8,SLC5A11,P4HA3,LHFPL4,MGC33657,CAPZB,RBM15B,C1orf176,KLF3,OLFM4,NBR2,CCDC64,NUP210,HEMGN,SLC25A3,LEF1,MVD,OTUD3,KIAA1949,SLC44A3,ZNF775,THY1,DYNC1I2,CYP1A1,SPTA1,CLEC4M,RXFP3,TSHR,C7,CRYBB2,PPAPDC3,TXNL4B,CHST9,HACE1,AYTL1,PRSS35,ZNF408,DDC,CSTL1,OR2F1,C12orf50,SH3YL1,SNUPN,COL25A1,HPS4,ZFPM1,OAS2,TUBA1C,OR8K5,THSD3,ATP6V0C,RAB22A,AP1B1,CTAGE6,C6orf26,ESR1,UPK3B,ROBO4,TMEFF1,KIAA1279,ZFP36L1,GRINA,YTHDF3,TMCC1,UBE1DC1,C6orf15,PDE6A,PEO1,TMEM52,PARP1,GSS,RDH11,STXBP1,ACLY,TMSB10,TUBB,LIPK,HRC,C20orf111,OMA1,NCAPH2,GPX2,BPY2C,ZNF324,CDC27,CCNB2,CNOT7,BIRC3,GAL3ST3,PLEKHM1,SPOCD1,PENK,TAS2R9,BRCA_Subtype_PAM50
0.205,-0.15725,0.994,-0.133,-0.8967,-2.363375,1.565,0.41,0.0024999999999999896,3.6485,-3.7405,3.3295,0.4965,0.24075,-0.49075,-0.148125,0.5665,0.134166666666667,-0.444,-1.24333333333333,-5.81883333333333,-0.493875,-1.7985,-2.5775,0.279125,0.02175,1.12133333333333,-0.991,1.4972,1.0905,-0.91925,-5.478,-0.27683333333333304,-0.081,-0.01825,0.560375,-1.5105,-0.102,-1.8897,-3.0151666666666697,-1.1475,-0.18383333333333304,0.322,-0.092,-6.075,0.38575,0.01125,-0.351333333333333,1.437375,-0.115,-1.2718,-1.0845,-1.153875,2.93041666666667,-1.23735714285714,0.539,-3.45875,0.90375,0.5983333333333329,-0.822333333333333,0.622,-3.77233333333333,4.52125,-0.2765,2.77933333333333,-1.9925,1.89725,2.6602,0.4945,0.28275,0.564833333333333,0.208,2.25116666666667,-0.236,-1.3730000000000002,-0.929,-0.46575,-0.3405,-0.156833333333333,-1.4469999999999998,0.12825,0.410571428571429,-1.4523125,-0.0625,-1.912,-0.317666666666667,0.245,-1.67816666666667,-3.886375,0.4285,0.49375,-0.9555,-3.2002222222222203,0.3115,0.860833333333333,-0.0485,0.2805,-1.126,-0.17433333333333306,0.2115,2
-3.27825,-0.21075,1.81,-0.91175,-0.8688,-0.14,-0.0868333333333333,-0.0060000000000000105,-0.78625,2.830375,-2.4125,0.2766666666666669,-0.16175,-0.146,0.59,0.052000000000000005,2.9701666666666697,0.396,-0.1915,-0.4576666666666671,-5.45683333333333,-0.173625,-2.5227,-2.437,0.357375,-0.87875,1.03316666666667,-1.075375,-0.4507,0.3865,-1.587,-5.1505,0.113666666666667,0.034,-0.31825,1.147,-0.8145,-0.5445,-1.5139,-2.42,-0.686166666666667,-2.0618333333333303,-0.382,0.5415,-3.40875,-0.298,0.58775,0.12616666666666698,0.69925,-0.4303,-1.205,-0.4675,-0.128625,0.968083333333333,-0.8824285714285709,-0.0175,-2.7755,0.887375,0.98375,0.0475,0.0565,-2.8585,3.9869166666666698,-0.4155,3.49066666666667,-2.5525,1.1835,0.1415,2.2965,1.454,-0.1645,-1.27,-0.18783333333333305,-0.706,-0.9753333333333328,-0.3805,-1.709,-0.21925,-0.0868333333333333,-1.6882,0.5725,-0.9635,-0.5560625,-0.2235,-0.39775,1.40683333333333,1.3095,-0.3628333333333329,-2.746375,0.078,0.59475,-0.2245,-3.2741111111111096,1.82285714285714,-3.292,0.239,0.931333333333333,-2.3745,-1.10983333333333,0.3175,2
-1.682,0.281,3.656,0.99425,-2.1578,-1.26425,1.453,-0.2355,-1.5135,2.814125,-3.20625,0.97075,0.1485,0.585,0.35075,-0.023625,1.9698333333333304,0.4495,0.0035,-0.148666666666667,-5.8588333333333305,-0.520625,-1.0731,-1.40175,0.91675,-0.58125,1.02366666666667,0.05425,0.4441,1.204875,-1.16925,-4.402,0.3613333333333329,0.487,-0.7909999999999999,4.430375,-1.3705,-0.05825,-1.2914,0.00733333333333333,-0.120666666666667,-0.979833333333333,1.42,0.0968333333333333,-6.02325,-0.1315,0.24325,-0.1705,1.200125,0.2987,-1.0951,-0.8212,0.707125,0.88525,-0.4638571428571429,0.201,-3.2885,0.977,0.8889166666666658,-0.160333333333333,-0.252,-1.921,5.1325,1.7795,3.77916666666667,-2.80125,0.9005,1.2496,1.7085,0.73,0.61875,-1.2115,-0.225666666666667,-0.55625,-1.38983333333333,0.5035,1.62475,0.27125,-0.4863333333333329,-0.8597,0.1805,-0.5775,-1.168875,-0.29600000000000004,1.01775,0.4416666666666671,0.5025,-0.995833333333333,-3.2845,0.8905,0.1505,-0.2545,-1.7643333333333302,-0.00628571428571427,-1.7013333333333305,-0.485,0.5231666666666671,-1.20883333333333,1.9545,-0.3095,2
1.25175,0.34875,1.0195,0.40725,-1.2813,-1.248125,0.875333333333333,0.602,-0.0585,3.012,-2.74475,2.392,-0.055,0.12175,-0.4835,0.46625,5.63,-0.253833333333333,-0.159,-0.656333333333333,-5.32016666666667,-0.585625,-0.6675,-1.85425,-0.147125,-0.08,1.858,-0.063375,0.6053,0.3955,-1.463,-4.5939999999999985,-0.011,0.07400000000000001,-0.77875,3.369,-1.54,0.16025,-1.3955,0.510666666666667,-0.3646666666666671,0.3778333333333329,0.8745,0.29816666666666697,-5.9395,0.0475,0.26925,0.0795,1.230625,0.0526,-1.3847,-0.8009,0.297625,1.9385,-1.65585714285714,-1.132,-2.9805,0.4545,0.4430833333333329,-0.118666666666667,0.487,-3.26216666666667,3.63908333333333,-0.552666666666667,3.45516666666667,-2.434,0.82025,1.6879,0.735,0.35625,-0.04375,-0.505,0.839666666666667,-0.4225,-1.17666666666667,-0.870833333333333,-0.52475,-0.6035,-1.22933333333333,-1.1723,-0.87825,-0.123142857142857,-1.557,0.1315,-0.6285,0.6486666666666671,1.158,-0.9545,-3.049375,-0.6275,0.2275,-1.053,-3.6851111111111097,0.34157142857142897,0.4318333333333329,-0.0365,0.3593333333333329,-1.699,2.70616666666667,0.416,2
-3.23375,0.2185,1.5515,1.6025,-1.2712,-0.73125,1.51516666666667,0.5489999999999999,-0.38875,1.501375,-2.92575,0.7705,-0.2025,-0.946,0.48525,0.399625,2.292,-1.445,0.2585,0.4878333333333329,-5.42383333333333,-0.028875,-3.0445,-0.067,-0.134,-0.76725,0.652,0.112625,-0.4371,0.440125,-1.43,-4.76725,0.14400000000000002,0.627,-0.2185,1.077125,-0.7015,-0.857,-0.1908,-2.31516666666667,-0.3968333333333329,0.2805,-0.277,0.44,-5.22975,0.49625,0.29866666666666697,0.603,0.7255,0.1971,-1.4676,-1.378,0.52125,3.95441666666667,-0.5840714285714289,0.794,-3.267,0.93775,2.00116666666667,-0.5875,0.7559999999999999,-2.5883333333333303,4.52616666666667,0.941333333333333,2.701,-3.07775,1.49525,0.4706,1.6865,0.964,0.566833333333333,-1.284,0.40733333333333294,-0.46125,-0.5285,0.112333333333333,-0.35,0.20325,-0.674333333333333,-1.0043,-0.78325,1.6720714285714298,-0.9853125,0.022,-0.98075,0.829166666666667,0.847,-1.20466666666667,-2.69,0.3645,-0.423,-1.043,-0.9258888888888892,-0.28321428571428603,-0.4656666666666671,0.1375,-0.4846666666666671,-0.3796666666666671,-1.32316666666667,0.408,3
-2.06275,-0.21675,1.047,0.06925,-0.4307,-0.1525,1.10333333333333,0.487,0.52475,3.028125,-2.7675,0.3745,-0.238,0.942,0.8170000000000001,-0.302125,7.69116666666667,-0.628166666666667,-0.269,-1.61183333333333,-5.06316666666667,0.35925,-2.1133,-1.58375,0.65775,-0.2475,1.1615,-0.999375,1.4755,0.563375,-0.92125,-4.14275,-0.0561666666666667,0.35700000000000004,-0.0585,0.168625,0.1385,-0.0019999999999999896,-1.2318,-2.73633333333333,-1.11283333333333,-1.4861666666666695,-0.12025,-0.263666666666667,2.45525,0.0183333333333334,-0.151,0.0025,0.89325,-0.3369,-1.0164,-0.4935,-0.449625,2.55558333333333,-0.514,0.6705,-2.30825,1.102875,0.29825,-0.00416666666666667,0.36,-3.41883333333333,-1.27158333333333,0.0536666666666667,3.2315,-1.56575,0.421,1.3869999999999998,0.963,0.659,0.163833333333333,-0.8025,0.166666666666667,-0.28025,-0.3833333333333329,-0.4835,0.41175,0.14825,0.239833333333333,-1.7948,1.403875,1.68435714285714,-0.6215,0.3155,-1.50275,-0.3145,1.8595,-0.783333333333333,0.42225,-0.4505,0.08199999999999999,1.1625,-1.7241111111111105,0.20985714285714305,-0.3606666666666671,-0.3605,0.317333333333333,0.629333333333333,-0.451,0.799,1
-1.4035,0.47825,2.8,2.08825,-1.6901,-0.515375,0.5475,-0.3485,-0.8255,1.674875,-2.276,0.16525,0.141,0.485,3.79625,-0.469625,3.74783333333333,-0.953833333333333,1.0759999999999998,0.584333333333333,-5.25616666666667,0.107625,0.1767,-0.2625,1.267375,-0.7525,0.730666666666667,0.56575,-0.1185,-0.408625,-1.1915,-4.75975,0.767666666666667,1.8445,-0.56775,-0.0292857142857143,-0.8995,-1.09375,-1.2019,0.8885,-0.715,-1.3090000000000002,-0.76875,0.994833333333333,-1.99525,2.04125,0.379,0.4646,1.596125,-0.6779,-0.8386,-0.2499,1.368375,0.812833333333333,-0.7892142857142859,-0.415,-2.1005,-0.12475,0.1875,-0.636166666666667,0.475,-1.31783333333333,4.3904166666666695,0.5366666666666671,3.49833333333333,-2.617,-0.78775,2.2786,0.716,-0.092,0.33908333333333296,-0.6355,3.9633333333333294,0.921,-0.31,0.0533333333333333,-0.62975,-0.60225,-0.683833333333333,-1.2528,-0.9125,0.6081428571428571,-0.194125,0.1365,-1.70425,0.7490000000000001,-1.0235,-1.3848333333333305,-0.027625,0.604,0.96925,-1.229,-2.36811111111111,-1.1415,-2.656,-0.2815,0.0666666666666667,1.5865,-1.1345,1.063,3
-2.65875,0.87375,0.3325,0.9585,-0.5651,-1.163875,0.7175,0.701,-1.383,1.81,-2.52225,1.2415,0.18175,0.78425,0.35525,0.187,2.0406666666666697,-0.7766666666666671,-0.6970000000000001,0.814333333333333,-5.6461666666666686,0.175375,-3.3636,-1.04825,-1.33225,-0.10725,-0.110166666666667,-0.268875,-1.0172,-0.0045,-1.43325,-5.35875,-0.0961666666666666,0.457,-0.0825,0.13875,0.3175,-1.765,-0.4558,-2.02816666666667,-0.1175,-0.809833333333333,-1.42475,0.8305,-3.58825,-0.731,0.5405,0.0113333333333333,0.901375,0.6779999999999999,-0.6624,-0.6495,0.612625,2.43866666666667,-0.132285714285714,1.5515,-2.74525,0.1365,0.9914166666666672,0.641666666666667,-0.274,-2.169,-4.62591666666667,-0.305,2.79083333333333,-1.78025,-0.139,-1.2872,1.4945,0.619,0.976666666666667,-0.285,4.59683333333333,-1.0635,0.273666666666667,0.20433333333333306,0.80425,0.6685,-1.2205,-1.2996,0.2565,1.01657142857143,0.304625,1.0135,-2.0340000000000003,0.2975,-0.2555,0.0866666666666667,-3.593625,0.3245,-0.75675,-2.3585,0.8072222222222221,0.13671428571428598,-0.721833333333333,0.2195,-0.179,-1.09033333333333,-0.0414,0.74,0
-3.26525,-0.6225,0.453,0.94625,-1.1464,0.536875,-0.704166666666667,-0.4645,-1.15675,2.11075,-2.71475,0.560666666666667,0.481,0.50975,0.193,-1.60625,1.0505,0.0396666666666666,-0.2235,-1.29083333333333,-5.82416666666667,-0.7285,-2.3938,-1.7035,0.96225,0.409,2.935,0.709125,0.7104,0.5965,-1.9885,-3.8,0.300833333333333,1.2105,-1.1225,-0.217285714285714,-0.1645,-0.6515,-1.5007,-0.0808333333333333,-0.698333333333333,0.124833333333333,-0.61625,0.2375,-3.60575,-0.92875,0.63,0.4086666666666671,0.6445,0.6527,-1.3959,-0.3006,0.750375,1.555,-2.20714285714286,0.682,-2.926,0.492125,0.3265,0.0313333333333333,0.501,-1.59716666666667,-2.71908333333333,-0.00316666666666666,4.1755,-1.33125,0.239,1.4998,1.87,1.33275,-0.06425,-1.7819999999999998,-0.0368333333333333,-0.94075,-0.876166666666667,-1.59583333333333,-0.69525,-0.011,0.207833333333333,-1.8514,-0.78925,1.3985,0.5150625,0.054000000000000006,-2.25825,-0.1735,0.35200000000000004,-0.015,-3.744,0.25,0.312,-0.991,-1.04877777777778,-0.20835714285714305,-2.75633333333333,-0.0505,0.252833333333333,0.4436666666666671,-1.4818333333333302,0.4845,1
-3.4235,0.1105,0.2065,0.4055,-1.5945,-3.242625,-0.26483333333333303,0.13,2.055,2.62275,-3.45625,0.23625,-0.12275,0.27975,0.76225,-0.049875,6.81966666666667,-0.5135,-0.0205,-2.17916666666667,-5.6885,0.230875,-2.5613,1.2405,0.037625,0.90425,0.7140000000000001,-0.025125,0.3637,0.321875,-1.52625,-5.03575,0.141,0.8085,-0.853,1.751,0.219,0.77425,-0.3061,-0.516666666666667,0.258666666666667,-1.23833333333333,0.34225,0.249,-3.62225,-0.1125,0.20725,0.23133333333333306,1.210625,0.4846,-1.151,-0.3861,0.4335,2.33191666666667,-0.547714285714286,-0.4645,-2.823,-0.396125,0.702416666666667,0.6685,0.473,-1.82133333333333,-2.594,-0.337333333333333,3.78366666666667,-0.2235,0.0115,1.2633,0.3955,0.83025,-0.139666666666667,-0.8715,1.329,-0.643,-0.759166666666667,-0.7755,0.50575,-0.43475,-0.609,-2.5144,-0.39575,1.44835714285714,0.0559375,-0.035,-1.882,0.0775,0.0795,0.15233333333333302,-2.852125,0.1185,0.45625,-0.249,0.601777777777778,0.0552857142857143,0.0813333333333333,-0.1795,-0.157333333333333,0.5660000000000001,-0.167333333333333,0.547,0
-2.64575,1.07625,0.8245,0.13625,-1.7385,-2.9355,1.3958333333333302,0.629,-0.5615,2.36875,-2.55925,4.263,0.00675000000000001,-0.07725,0.1455,0.6015,2.9128333333333303,0.4288333333333329,-0.183,-0.955166666666667,-6.21483333333333,-0.726,-1.1271,-2.25225,0.722125,-1.3185,2.1495,-0.0445,-0.2118,0.178125,-0.74825,-5.01975,0.4033333333333329,0.2155,-0.4045,1.898625,-1.503,-1.3795,-1.5544,-2.9516,-0.5441666666666671,-0.552833333333333,0.03975,0.28866666666666696,-5.57425,-0.3875,-0.1785,-0.0298333333333333,1.570125,0.3244,-1.2969,-0.3672,0.453875,0.994083333333333,-1.9469285714285705,-0.368,-2.9935,1.25275,-0.0335833333333333,0.3205,0.6875,-2.56533333333333,3.1900833333333303,-0.4731666666666671,2.5471666666666697,-3.3675,1.31575,1.518,1.5519999999999998,0.51375,0.00324999999999999,-0.642,0.26383333333333303,-0.8165,-0.495,-0.161166666666667,0.46625,-0.19175,-1.02566666666667,-2.2309,-0.41275,0.404285714285714,-1.29475,0.0895,-1.5830000000000002,-0.114833333333333,1.136,-0.866333333333333,-3.481625,-2.7345,0.39225,-1.2795,-4.50144444444445,0.6491428571428571,0.32983333333333303,0.1805,0.271666666666667,-2.00033333333333,-0.67,0.1835,2
-2.8360000000000003,0.67275,0.206,0.0605,-0.5487,-0.97125,1.02033333333333,0.8875,-0.8475,1.589875,-2.6180000000000003,0.45225,0.06975,-0.04725,0.342,-0.2305,4.015,-0.0338333333333334,-0.081,-0.422,-5.18266666666667,-0.1115,0.0332,-1.5155,1.06625,-0.74925,2.41516666666667,-0.256125,0.4822,0.51775,-0.807,-4.54575,0.5116,0.3670000000000001,-0.35,1.47825,-0.977,-0.50775,-1.2231,-1.6371666666666698,-0.9116666666666672,-1.345,1.25825,-0.0128333333333333,-4.677,0.8255,0.379,-0.0633333333333333,1.525,-0.4904,-0.8413,-0.6826,0.684875,0.88425,-0.3175,-0.3315,-2.66225,1.58225,0.21091666666666695,0.4545,0.5065,-2.23916666666667,3.5610000000000004,-0.21466666666666695,3.94933333333333,-2.77475,1.00075,-0.5513,2.0725,0.67625,0.733,-1.247,0.20816666666666694,-0.292,-1.4605,-1.08166666666667,-0.00025,0.221,-1.1645,-0.682,-0.43825,-0.5815,-0.5010625,0.0365,-0.62025,0.115666666666667,0.7325,-0.5303333333333329,1.125875,-0.1085,0.319,-1.2425,-0.943666666666667,-0.507714285714286,-2.1921666666666697,-0.071,0.136166666666667,-1.53316666666667,2.2865,-0.3475,3
-1.781,0.463,0.117,0.9965,-0.7778,-2.39371428571429,0.3720000000000001,0.816,-0.43625,3.221875,-2.42775,0.738666666666667,0.1535,-0.098,0.825,0.09225,1.5792,-0.590666666666667,-1.6840000000000002,-0.6605,-5.35666666666667,-0.108125,-2.1577,-1.74075,-0.026,-0.4055,2.27566666666667,-0.10425,1.1539,1.208875,-1.992,-4.0745,0.4531666666666671,0.451,-1.15825,2.0395,-1.4205,0.29975,-1.6092,-2.7281666666666697,-0.915666666666667,-0.755333333333333,0.129,-0.0723333333333333,-5.0645,0.5820000000000001,1.61075,0.3135,1.24725,0.3096,-1.0431,-0.4576,0.379875,1.80708333333333,-1.1985,1.374,-1.87425,0.572125,0.543833333333333,0.08199999999999999,0.3670000000000001,-2.53016666666667,4.16591666666667,-0.18016666666666695,3.18883333333333,-2.59075,0.85975,0.8838,0.234,0.86725,-0.139583333333333,-0.9485,0.44,0.21475,-0.8495,-0.791833333333333,0.2805,-0.583,-0.4361666666666671,-1.3309,0.0855,0.3684285714285711,-0.978125,0.6245,-1.2925,0.0388333333333333,1.0015,-0.606333333333333,-3.130125,1.1645,0.4845,-0.0425,-2.79688888888889,0.3743571428571429,-1.248,-0.4185,-0.116333333333333,-0.3125,-0.0681666666666667,0.128,2
-2.217,0.38175,0.319,0.17325,-0.7375,-0.821,1.07733333333333,0.301,-0.446,3.1765,-2.7865,1.182,0.5670000000000001,0.30675,0.17800000000000002,0.305375,6.5306666666666695,-0.330166666666667,-0.3005,-0.812666666666667,-5.58983333333333,-0.439,0.1258,-1.77475,-0.561125,0.926,1.8695,-0.500625,1.1359,0.760625,-1.9895,-4.862,0.1285,0.2365,-0.61825,4.112125,-1.3875,0.50375,-0.8972,-2.37733333333333,-0.841833333333333,-0.0516666666666667,0.07775,-0.17283333333333306,-6.983,-0.44825,-0.0125,-0.3993333333333329,1.375625,-0.5316,-1.21022222222222,-1.0666,0.50375,2.13583333333333,-0.8232857142857142,0.3315,-2.8585,0.342875,-0.0945,0.17133333333333306,0.5915,-2.3013333333333303,3.43875,-0.304666666666667,3.988,-2.2285,0.9885,1.0742,1.0525,0.72325,0.324083333333333,-0.892,0.5048333333333329,0.1945,-0.5051666666666671,-1.67866666666667,-0.08675,-0.25525,-0.565833333333333,-1.3896,-0.05275,1.35428571428571,-0.97875,0.04,-1.27275,-0.1115,0.0895,-1.1785,-4.03625,0.34600000000000003,0.24075,-0.3,-3.61911111111111,0.20535714285714304,0.7575,-0.7145,0.6705,-0.933,-0.23016666666666696,-0.1315,2
-1.1745,0.278,0.9055,0.244,-1.527,-0.785,0.4286666666666671,-0.9925,-1.25625,4.1605,-3.1005,-0.673333333333333,-0.05,0.0965,0.1735,0.366875,6.82416666666667,-0.830333333333333,-0.928,-1.45433333333333,-5.76833333333333,-0.219375,-1.5977,-1.77925,-0.052375,0.12125,0.7283333333333329,0.03275,1.0843,0.693125,-1.78275,-4.48925,0.0641666666666667,0.0055,-2.16225,3.8855,-0.4945,0.63375,-1.2576,0.690666666666667,-0.9275,0.16783333333333306,0.5225,0.24116666666666695,-6.62766666666667,0.27825,-0.40225,-0.54425,1.06125,-0.0996,-0.2466,-0.6542,0.72225,1.76083333333333,-1.4555714285714298,0.6405,-2.81875,0.206125,0.673083333333333,-0.0916666666666667,-0.0185,-2.83916666666667,3.257,-0.3736666666666671,3.76566666666667,-2.3785,0.2435,2.2792,1.153,0.358,0.4075,-1.0135,1.4758333333333302,-0.2925,-0.551166666666667,-1.01266666666667,-0.92025,-1.17325,-0.17,-1.8217,-0.15375,0.7031428571428571,-1.6184375,0.3005,-1.7619999999999998,0.4215,0.862,-0.628,-3.162,-0.4745,0.34375,-0.203,-3.1083333333333303,0.4322857142857139,0.858666666666667,-1.2009999999999998,0.320166666666667,0.17416666666666694,1.8521666666666696,-0.5825,2
-1.949,0.1565,1.935,0.54875,-1.8273,0.07575,0.4263333333333329,0.2275,-1.4445,1.894125,-2.9810000000000003,2.1735,0.439,-0.04,0.165,-0.267,-0.7395,-0.5446666666666671,0.2955,-0.934,-5.3025,-0.065625,-1.6443,-1.0275,0.257,0.86025,0.0143333333333333,0.261375,0.6706,0.168625,-1.86175,-4.58475,0.32783333333333303,0.7685,-0.08775,2.43675,1.3630000000000002,-0.8025,-0.7105,-1.72283333333333,0.0346666666666667,-0.5195,-0.87425,-0.4105,-1.2995,-0.2335,0.17233333333333306,-0.2605,0.842375,-0.3462,-1.5021,-0.6156,0.98575,2.91366666666667,-0.668714285714286,1.1885,-2.98625,0.537375,0.4799166666666671,0.3615,-0.1065,-2.2773333333333303,0.112583333333333,-0.0628333333333333,3.9913333333333294,-2.4265,0.0685,0.8397,1.144,0.76225,-0.116833333333333,-0.742,-0.107166666666667,-0.536,-0.19383333333333305,-0.212333333333333,-0.374,-0.26275,0.138166666666667,-2.1232,-0.24875,1.53178571428571,-0.3918125,0.257,-2.1435,-0.049,0.1305,-0.607666666666667,-1.16075,1.1675,0.327,-0.7385,-1.5223333333333302,-0.271071428571429,1.149,-0.08,0.21633333333333304,-1.4245,-1.1285,0.4785,1
-1.26625,1.178,0.472,0.04925,-1.9829,-2.512125,-0.133666666666667,-0.7785,-1.45175,1.645125,-2.35425,0.4123333333333329,0.5795,-0.47225,0.24825,0.5295,2.6151666666666697,-0.921833333333333,-0.5825,-0.883,-5.17766666666667,0.000749999999999973,-2.4955,-1.40975,0.548875,0.05225,2.4791666666666696,-0.664625,-0.3571,0.870375,-1.65725,-5.012,0.468,0.1275,-0.07425,3.2030000000000003,-0.4955,-1.45675,-0.9453,-3.65516666666667,0.0146666666666667,-0.2205,0.29925,0.272,-5.39425,0.88975,-0.26725,-0.336666666666667,0.10325,-0.027000000000000003,-0.972714285714286,-0.5562,0.024375,1.962,-1.03335714285714,-0.6405,-2.272,0.873375,0.6648333333333329,0.4308333333333329,0.604,-2.70516666666667,4.58658333333333,0.120166666666667,2.90016666666667,-2.81225,2.12425,0.8082,0.927,0.324,0.15075,-0.5935,0.07200000000000001,-1.72825,-1.23266666666667,-0.313666666666667,-1.52225,-0.17275,-0.1695,-1.0706,-0.538625,-0.19507142857142895,-0.9090625,-0.68,-1.482,0.2825,0.5875,-0.606,-3.36775,1.4665,0.37175,-0.2405,-1.0490000000000002,-0.602428571428572,-1.114,-0.268,0.307833333333333,-1.08016666666667,1.8513333333333304,0.249,2
-3.2995,0.24,1.4355,0.4965,-1.4078,-0.091375,0.872833333333333,0.6045,-2.3845,3.18425,-3.14075,0.57425,0.51875,0.2475,-0.20375,0.54975,7.3595,0.0945,-0.3965,-1.4315,-5.3105,-0.459,-1.6544,-2.13,-0.93425,-0.64375,2.2548333333333304,-0.661625,0.3218,0.71025,-1.34875,-4.98725,-0.0563333333333333,-0.073,-1.6005,4.44125,-1.103,-0.18875,-0.9756,1.4236666666666695,0.18933333333333305,-0.675,1.52725,-0.274166666666667,-6.54775,-0.45025,1.091,-0.6125,1.00075,0.1694,-1.5511,-0.4639,0.24275,2.70775,-1.58914285714286,0.688,-3.1095,0.196875,-0.23858333333333304,-0.0501666666666667,0.385,-3.4448333333333303,3.19025,-0.336333333333333,3.80566666666667,-1.8515,1.1045,1.5328,0.655,0.4695,0.312166666666667,-1.1495,1.6071666666666695,-0.223,-0.935666666666667,-1.08916666666667,-1.278,-0.6295,-0.7785,-1.4293,-0.26675,0.6810714285714279,-1.493375,0.7725,-0.93375,0.4618333333333329,0.596,-1.14216666666667,-2.113625,1.7919999999999998,0.43975,-0.1475,-3.3362222222222204,0.118857142857143,0.5893333333333329,-0.564,0.3698333333333329,-1.3493333333333302,4.271,0.28,2
-2.4330000000000003,-0.22425,0.0785,-0.11875,-1.7398,-2.690125,-0.304833333333333,-0.0755,0.53675,0.821,-2.36175,0.36325,-0.84775,-0.16675,0.1655,0.648375,1.719,0.8556,0.02,-0.64,-5.11966666666667,0.054875,-2.9419,-1.56625,0.2445,-0.90725,1.30566666666667,-0.50525,-0.8248,0.102125,-1.412,-4.01525,-0.0518333333333333,-0.3515,-0.116333333333333,1.454125,-1.3665,-0.8335,-0.6078,0.63,-0.21516666666666695,-1.58366666666667,-0.5165,-0.5555,-4.77166666666667,0.78275,-0.33675,0.1978,1.5835,-0.2064,-0.8845,0.2123,-0.0755,1.9055,-1.60714285714286,0.0905,-1.8645,0.679125,0.784916666666667,-0.321333333333333,0.674,-1.6931666666666698,4.38608333333333,-0.319166666666667,2.85666666666667,-3.10675,1.27775,0.4729,0.4715,0.82225,0.569666666666667,-0.954,0.0278333333333333,0.17375,-0.255,-1.4631666666666698,-0.16125,-0.38725,-0.941,-0.736,-0.02525,-1.2228571428571398,-2.0121875,0.957,-1.24875,0.732,0.8140000000000001,-1.21466666666667,-3.515,0.16899999999999998,0.84275,-0.3725,-2.57055555555556,0.543428571428571,-0.327666666666667,-0.2545,0.593833333333333,-0.891666666666667,-0.214,0.428,2
-2.50425,0.55975,2.894,0.1225,-2.2725,-3.069,0.555333333333333,1.033,0.74225,3.212375,-5.27275,1.62225,0.37625,0.131,0.44275,-0.25675,1.6971666666666698,-0.1235,0.208,-1.4085,-5.7029999999999985,0.026875,-1.0785,-2.4025,1.464,-0.69725,2.2915,-0.383,0.4056,0.647125,-1.835,-5.52375,0.217,0.0715,-1.033,3.094375,-1.422,-0.63975,-1.7402,-4.44883333333333,-0.26033333333333303,-1.2385,-0.17125,-0.3875,-5.95425,4.26225,1.3955,0.17816666666666695,0.84125,0.0012,-1.04622222222222,-0.8598,-0.08175,2.31083333333333,-0.5502857142857139,0.35200000000000004,-2.9560000000000004,1.33925,0.8423333333333329,-0.2795,0.278,-2.7066666666666697,4.44316666666667,-0.253333333333333,3.472,-1.86,1.6780000000000002,0.3682,1.2915,1.1495,0.955166666666667,-1.0055,0.1435,-0.583,-0.18916666666666695,-0.933333333333333,-1.3765,0.19875,-0.7455,-1.9147,-0.010875,-0.6755,-1.0814375,0.669,-1.83025,1.0135,0.9585,-0.999,-3.804,0.111,0.76275,-0.8455,-3.01844444444444,-1.00378571428571,-0.4,0.08800000000000001,-0.0905,-1.26216666666667,-0.558333333333333,0.1225,2
-2.738,0.556333333333333,1.49,0.368,-1.328,-2.05575,1.1995,0.7240000000000001,-1.6753333333333302,3.686125,-2.22466666666667,0.22066666666666696,0.2845,0.40075,0.5735,0.017125,3.1055,0.18600000000000005,-1.741,-1.4015,-5.55233333333333,0.367125,-0.1208,-1.6565,-0.0575,0.2515,2.17833333333333,-0.182125,0.9196,-0.099625,-1.59525,-6.5760000000000005,0.14,0.0275,-0.0665,3.912875,-0.62,0.26175,-1.4483,-2.5540000000000003,-1.53316666666667,1.05583333333333,0.1895,-0.5875,-5.896,-0.14975,-0.86175,0.3,0.474,0.1128,-0.8690000000000001,-0.3386,0.24775,2.92283333333333,-1.02378571428571,0.383,-2.7865,0.86125,0.772916666666667,0.4043333333333329,0.9615,-2.0778333333333303,3.99325,-0.3415,3.27833333333333,-3.278,0.264,1.5985,1.1145,0.5545,0.2595,-0.6875,-0.5832,0.021,-1.07216666666667,-1.3815,-0.8465,-0.285,-0.671166666666667,-1.5891,-0.035625,0.8349285714285709,-0.8799375,1.2565,-1.69675,-0.086,1.2425,-0.3775,-3.486875,0.2035,1.06075,-0.0755,-1.76922222222222,-1.03485714285714,-0.17966666666666695,-0.07200000000000001,0.9865,1.8881666666666697,-0.986666666666667,0.0745,2
